driver_id,ts,lat,lon,speed_kph,accel_mps2,brake_mps2,heading_deg,odometer_km,phone_use,road_type,weather_code
D_033,2025-10-04T01:01:56.713832Z,42.840691,-79.096401,94.1,0.72,1.27,34.2,27670.63,0,highway,CLR
D_003,2025-10-04T03:39:56.713832Z,43.011558,-78.907497,47.15,2.87,3.33,267.1,38075.33,0,city,CLR
D_024,2025-10-04T02:55:56.713832Z,42.898465,-78.607999,44.15,1.1,1.48,232.0,20372.76,0,city,RAN
D_017,2025-10-04T02:51:56.713832Z,42.976662,-78.785887,104.03,0.87,-0.01,183.1,44236.35,0,highway,CLR
D_018,2025-10-04T00:53:56.713832Z,42.949595,-78.963813,40.97,-0.56,0.49,23.4,16813.17,0,city,RAN
D_002,2025-10-03T22:04:56.713832Z,42.931696,-78.87652,41.3,-1.25,-3.04,294.1,41942.7,0,city,RAN
D_084,2025-10-04T01:34:56.713832Z,42.890909,-78.937817,75.24,1.98,-1.08,173.0,28416.83,0,highway,RAN
D_095,2025-10-04T03:36:56.713832Z,42.699372,-78.670641,45.07,-0.07,0.16,97.3,30869.74,0,city,CLR
D_071,2025-10-04T01:17:56.713832Z,42.653265,-78.928618,72.31,0.2,-1.62,195.1,11528.82,0,rural,CLR
D_013,2025-10-04T02:05:56.713832Z,42.80038,-78.740631,27.57,0.42,1.24,18.3,39964.34,0,city,CLR
D_097,2025-10-04T00:25:56.713832Z,43.06051,-78.882629,39.46,-2.32,1.43,284.7,6865.27,0,city,CLR
D_028,2025-10-04T00:51:56.713832Z,42.976155,-78.575367,24.64,-0.55,0.47,16.6,11825.72,0,city,CLR
D_024,2025-10-03T23:47:56.713832Z,42.889431,-78.660168,62.01,5.26,0.6,253.7,20191.51,0,rural,CLR
D_067,2025-10-04T01:56:56.713832Z,42.94655,-78.792417,30.18,1.2,-1.45,28.9,45338.06,0,city,CLR
D_006,2025-10-04T02:49:56.713832Z,43.189168,-78.632034,26.22,-2.26,-1.73,42.7,46757.9,0,city,CLR
D_052,2025-10-04T02:05:56.713832Z,42.956528,-78.785531,51.59,-2.93,-1.6,162.0,17314.73,0,city,SNW
D_064,2025-10-03T23:58:56.713832Z,43.012394,-79.060383,58.85,2.03,-0.58,305.3,8943.16,0,rural,CLR
D_081,2025-10-03T22:33:56.713832Z,42.900689,-78.70452,55.25,-0.28,3.25,247.0,47230.78,0,city,RAN
D_054,2025-10-03T21:59:56.713832Z,42.914714,-78.811088,93.49,1.53,1.13,197.8,3208.69,0,highway,CLR
D_042,2025-10-04T02:15:56.713832Z,43.03003,-78.583017,48.75,-0.05,1.55,83.9,32973.77,0,city,CLR
D_058,2025-10-04T01:55:56.713832Z,43.0133,-79.120589,37.85,-0.37,-4.26,33.8,27047.62,1,city,RAN
D_047,2025-10-04T01:56:56.713832Z,43.08758,-78.735665,49.49,-0.57,0.03,196.2,9422.36,0,city,CLR
D_071,2025-10-03T23:21:56.713832Z,42.917157,-78.800081,44.1,-1.25,-0.88,289.3,11399.46,0,city,CLR
D_011,2025-10-04T00:26:56.713832Z,42.854209,-78.89412,91.33,-0.39,2.51,136.5,31431.16,0,rural,RAN
D_065,2025-10-03T22:45:56.713832Z,42.990599,-78.859828,30.3,-1.18,-1.67,51.6,30053.36,0,city,SNW
D_098,2025-10-04T03:35:56.713832Z,43.171894,-78.678363,31.94,-0.17,-0.26,311.0,4406.33,0,city,SNW
D_092,2025-10-04T00:25:56.713832Z,42.803993,-78.828504,92.31,-0.16,-3.15,59.1,12350.22,0,highway,CLR
D_070,2025-10-03T22:46:56.713832Z,42.888119,-78.93203,35.96,0.42,2.06,164.6,13719.21,0,city,CLR
D_063,2025-10-04T02:39:56.713832Z,43.038674,-78.976018,60.09,1.92,-0.91,252.3,19614.67,0,city,CLR
D_067,2025-10-03T21:44:56.713832Z,42.956609,-78.856252,29.8,1.71,0.38,110.5,45073.41,0,city,CLR
D_005,2025-10-04T02:36:56.713832Z,43.027633,-78.640092,52.76,1.97,-1.05,55.7,44741.06,0,rural,CLR
D_027,2025-10-04T00:48:56.713832Z,43.006607,-78.538503,62.98,-0.18,2.54,257.2,43531.69,0,rural,CLR
D_008,2025-10-04T00:52:56.713832Z,43.018982,-79.082516,46.36,-0.51,-2.04,273.1,28659.09,0,city,CLR
D_059,2025-10-03T23:47:56.713832Z,42.934076,-78.861809,36.32,-0.2,-0.18,165.7,38518.42,0,city,CLR
D_085,2025-10-04T00:50:56.713832Z,42.946896,-78.70828,24.76,1.4,0.57,108.4,6031.75,0,city,RAN
D_010,2025-10-04T01:09:56.713832Z,42.795838,-78.842199,70.81,0.49,2.81,175.1,31310.09,1,rural,CLR
D_092,2025-10-03T22:54:56.713832Z,42.847651,-78.898947,95.68,-0.06,0.75,228.9,12246.82,0,highway,CLR
D_093,2025-10-04T01:45:56.713832Z,43.10922,-78.690634,45.38,-1.38,0.42,222.2,24504.25,0,city,CLR
D_086,2025-10-03T21:50:56.713832Z,42.983967,-78.830204,31.08,-1.75,-0.7,358.9,15385.79,0,city,CLR
D_095,2025-10-04T02:12:56.713832Z,42.764023,-78.818806,44.23,-1.5,2.26,127.8,30788.6,0,city,RAN
D_098,2025-10-04T00:51:56.713832Z,43.114314,-78.870404,90.24,1.1,4.39,19.7,4228.82,0,highway,CLR
D_068,2025-10-04T01:42:56.713832Z,42.964753,-78.90567,48.14,1.78,0.67,303.7,3847.03,0,city,CLR
D_094,2025-10-04T01:16:56.713832Z,42.945679,-78.805275,44.27,1.97,-0.38,327.3,37776.3,0,city,CLR
D_029,2025-10-04T00:01:56.713832Z,42.895535,-78.885348,42.64,0.56,1.88,344.4,44595.51,0,city,CLR
D_025,2025-10-04T01:23:56.713832Z,43.021542,-78.972994,51.05,2.26,-1.54,161.3,5967.89,0,city,CLR
D_088,2025-10-04T01:26:56.713832Z,42.943875,-79.124134,44.07,1.18,-2.6,149.5,15806.62,0,city,RAN
D_098,2025-10-04T02:58:56.713832Z,43.209938,-78.745038,53.21,2.63,0.26,39.5,4364.26,0,city,CLR
D_086,2025-10-03T23:20:56.713832Z,43.015118,-78.65153,81.2,1.31,2.33,26.2,15490.08,0,highway,CLR
D_094,2025-10-03T23:37:56.713832Z,42.902058,-78.820727,28.37,-1.04,-0.32,316.4,37673.4,0,city,SNW
D_063,2025-10-03T23:43:56.713832Z,42.930489,-78.995472,105.08,-1.89,-4.38,341.6,19427.42,1,highway,CLR
D_042,2025-10-04T00:25:56.713832Z,43.010163,-78.741059,37.87,-0.83,0.54,356.1,32868.77,0,city,CLR
D_067,2025-10-04T03:23:56.713832Z,43.006706,-78.667942,38.75,-0.09,0.9,356.7,45424.39,0,rural,CLR
D_000,2025-10-03T22:51:56.713832Z,43.037293,-78.742061,49.66,-0.12,-0.57,48.9,14552.94,0,city,CLR
D_028,2025-10-04T03:12:56.713832Z,43.072695,-78.69443,24.44,-2.51,-0.98,81.3,11974.84,0,city,CLR
D_004,2025-10-04T00:04:56.713832Z,42.932799,-78.875306,74.35,3.04,3.23,152.1,41158.02,0,highway,RAN
D_000,2025-10-03T22:20:56.713832Z,43.019967,-78.753092,56.02,-1.43,1.18,1.3,14521.88,0,city,CLR
D_070,2025-10-04T01:04:56.713832Z,42.84454,-78.799682,95.85,1.68,-2.63,160.0,13866.49,0,highway,CLR
D_006,2025-10-03T23:15:56.713832Z,43.023152,-78.844109,27.21,1.05,-0.52,46.4,46533.03,0,city,CLR
D_026,2025-10-03T22:50:56.713832Z,42.91391,-78.845159,79.1,0.74,-0.03,186.0,16203.93,0,rural,CLR
D_077,2025-10-03T23:04:56.713832Z,42.829116,-78.898168,43.17,0.13,-3.92,217.2,5631.38,0,city,CLR
D_032,2025-10-03T23:14:56.713832Z,43.084007,-78.951438,97.14,2.09,-0.56,307.6,31045.97,0,highway,CLR
D_051,2025-10-03T23:09:56.713832Z,42.943414,-78.716537,48.09,-1.54,-0.84,351.2,10054.28,0,city,CLR
D_009,2025-10-04T03:31:56.713832Z,42.850653,-78.997095,42.81,2.35,-4.49,165.9,8785.64,0,city,RAN
D_055,2025-10-04T01:38:56.713832Z,43.073494,-78.691785,121.39,-2.24,-0.19,127.2,23009.54,0,highway,CLR
D_093,2025-10-03T22:51:56.713832Z,42.955681,-78.846088,45.89,1.66,-0.6,211.2,24311.88,1,city,RAN
D_081,2025-10-04T00:32:56.713832Z,42.969241,-78.64689,82.13,0.24,-2.56,177.3,47352.91,0,highway,CLR
D_031,2025-10-03T23:52:56.713832Z,42.930131,-78.883425,79.2,2.33,0.74,340.6,40430.76,0,highway,CLR
D_021,2025-10-04T03:34:56.713832Z,42.882849,-78.746789,31.07,0.28,3.62,69.8,28931.28,0,city,RAN
D_033,2025-10-04T01:39:56.713832Z,42.840413,-79.14018,109.16,-0.7,0.21,238.6,27705.56,0,highway,CLR
D_098,2025-10-03T22:59:56.713832Z,43.002509,-78.829303,39.26,-1.8,-1.83,196.1,4111.87,0,city,CLR
D_061,2025-10-04T00:06:56.713832Z,42.962014,-78.841394,89.58,-0.31,0.5,206.2,22958.41,1,highway,RAN
D_004,2025-10-04T03:25:56.713832Z,43.004814,-78.824014,48.04,-1.74,1.31,78.1,41369.29,0,city,CLR
D_095,2025-10-04T01:38:56.713832Z,42.764429,-78.811058,88.29,1.21,-1.23,217.8,30753.8,0,highway,CLR
D_012,2025-10-04T01:57:56.713832Z,42.969621,-78.980411,96.92,-0.07,-1.2,332.6,23973.81,0,highway,CLR
D_043,2025-10-04T00:03:56.713832Z,42.963678,-78.73736,87.36,1.05,-3.09,277.9,6894.5,0,highway,CLR
D_026,2025-10-04T00:40:56.713832Z,43.005309,-78.834297,48.93,-1.74,1.4,109.2,16317.59,0,city,CLR
D_053,2025-10-04T02:45:56.713832Z,43.162394,-79.04343,102.08,0.35,-1.0,38.4,26895.74,0,highway,RAN
D_045,2025-10-03T23:53:56.713832Z,42.876796,-78.758942,98.76,-0.77,-1.62,138.7,45365.08,0,highway,RAN
D_024,2025-10-03T23:40:56.713832Z,42.896575,-78.596576,35.77,-1.78,-0.64,324.6,20184.78,0,city,CLR
D_025,2025-10-04T03:33:56.713832Z,43.076886,-79.25202,40.46,2.16,-1.47,351.4,6105.08,0,city,CLR
D_019,2025-10-04T02:18:56.713832Z,42.8637,-78.963268,81.51,-0.04,-3.33,323.0,9785.65,0,rural,CLR
D_088,2025-10-03T22:34:56.713832Z,43.061868,-78.737405,28.61,1.85,2.6,323.9,15623.94,0,city,CLR
D_078,2025-10-03T22:10:56.713832Z,42.953507,-78.785999,26.02,2.44,-2.13,219.4,2206.22,0,city,SNW
D_017,2025-10-04T03:05:56.713832Z,42.960443,-78.756637,105.23,-0.16,-4.02,50.9,44252.83,0,highway,RAN
D_072,2025-10-04T02:21:56.713832Z,43.114547,-78.752148,40.5,-0.15,-2.67,333.5,30643.57,1,city,RAN
D_010,2025-10-04T03:15:56.713832Z,42.804709,-78.965246,65.38,0.74,1.48,206.8,31443.15,0,rural,CLR
D_069,2025-10-03T22:23:56.713832Z,42.877064,-78.782994,57.29,-1.08,1.13,217.1,19842.9,0,rural,CLR
D_069,2025-10-03T23:10:56.713832Z,42.854134,-78.865914,53.69,-1.82,-4.21,287.0,19895.35,0,city,CLR
D_090,2025-10-03T23:28:56.713832Z,42.994843,-78.891718,94.26,-3.03,-2.55,139.0,31139.11,0,highway,CLR
D_017,2025-10-04T00:42:56.713832Z,43.020235,-78.861971,72.27,-0.07,-1.41,62.9,44100.08,0,rural,RAN
D_036,2025-10-04T03:38:56.713832Z,42.882137,-78.764236,95.07,-1.38,1.0,131.9,36564.61,1,highway,RAN
D_053,2025-10-03T23:07:56.713832Z,43.027292,-78.892574,34.92,0.33,1.0,45.0,26664.03,0,city,SNW
D_041,2025-10-04T00:50:56.713832Z,43.017705,-78.874238,40.27,1.3,-1.63,143.3,4537.34,0,city,CLR
D_080,2025-10-04T01:06:56.713832Z,42.822574,-78.784494,84.14,-1.13,3.1,338.8,10065.17,0,highway,CLR
D_025,2025-10-04T00:14:56.713832Z,42.962157,-78.999404,55.93,1.24,-1.07,243.3,5903.09,0,rural,CLR
D_060,2025-10-03T23:20:56.713832Z,43.075526,-78.962204,93.97,-1.7,-1.65,284.0,4008.09,0,highway,CLR
D_090,2025-10-04T01:37:56.713832Z,42.955782,-79.020397,92.21,2.07,1.26,37.0,31274.26,0,highway,RAN
D_086,2025-10-03T21:47:56.713832Z,42.976488,-78.820367,28.83,-1.59,-0.26,123.9,15383.49,0,city,SNW
D_051,2025-10-03T23:40:56.713832Z,42.970398,-78.656532,127.85,-0.12,1.18,107.7,10086.13,0,highway,CLR
D_007,2025-10-04T00:13:56.713832Z,43.019833,-78.793538,103.33,0.61,-2.34,108.1,36317.0,0,highway,CLR
D_055,2025-10-04T02:58:56.713832Z,43.132052,-78.699644,106.02,1.6,-0.78,282.7,23100.29,0,highway,RAN
D_043,2025-10-04T02:14:56.713832Z,42.968845,-78.578254,33.56,-0.15,-0.48,117.9,7024.17,0,city,CLR
D_064,2025-10-04T01:43:56.713832Z,43.03404,-78.993724,98.51,0.12,-2.42,88.3,9049.58,0,highway,CLR
D_012,2025-10-04T03:17:56.713832Z,42.936132,-79.113542,84.86,0.86,-1.18,261.2,24057.27,0,highway,RAN
D_095,2025-10-03T23:56:56.713832Z,42.938651,-78.805621,81.09,-0.49,3.18,91.7,30638.26,0,rural,CLR
D_078,2025-10-04T00:13:56.713832Z,43.053202,-78.880398,44.56,-3.46,-1.12,285.5,2335.22,0,city,CLR
D_057,2025-10-03T22:16:56.713832Z,42.945007,-78.792641,99.95,-0.06,-1.81,102.4,11539.95,0,highway,CLR
D_041,2025-10-04T02:40:56.713832Z,42.956883,-78.936663,36.63,1.37,-0.44,248.3,4654.17,0,city,CLR
D_076,2025-10-03T23:09:56.713832Z,42.964633,-78.79647,23.47,-1.95,-0.15,175.5,30258.22,0,city,SNW
D_051,2025-10-04T01:47:56.713832Z,42.885956,-78.49037,66.86,0.11,0.87,240.9,10223.99,0,rural,RAN
D_057,2025-10-03T23:55:56.713832Z,42.844588,-78.779698,50.52,0.79,0.85,198.4,11639.68,0,city,RAN
D_012,2025-10-03T23:07:56.713832Z,42.949976,-78.901057,39.65,-0.6,1.29,214.4,23793.94,0,city,CLR
D_000,2025-10-04T02:15:56.713832Z,42.946844,-78.835738,99.25,-0.2,-0.66,23.0,14776.85,0,highway,RAN
D_033,2025-10-04T01:57:56.713832Z,42.895299,-79.124744,106.25,0.59,-0.06,267.4,27724.3,0,highway,CLR
D_053,2025-10-04T01:03:56.713832Z,43.009903,-79.073047,101.73,-1.15,-2.8,5.2,26789.29,0,highway,RAN
D_069,2025-10-04T01:36:56.713832Z,43.003141,-78.897675,23.88,0.13,2.36,216.0,20051.17,0,city,CLR
D_044,2025-10-04T03:17:56.713832Z,43.168755,-79.064816,39.07,-1.71,-1.84,252.6,31710.92,0,city,CLR
D_097,2025-10-04T01:47:56.713832Z,43.015623,-78.833251,70.96,-0.22,1.71,111.6,6957.0,0,rural,CLR
D_056,2025-10-04T02:28:56.713832Z,42.770386,-78.783217,85.86,0.62,-0.03,13.9,27752.11,1,rural,CLR
D_086,2025-10-03T22:50:56.713832Z,42.960758,-78.666364,36.73,1.26,-2.77,270.0,15455.9,0,city,CLR
D_038,2025-10-03T23:38:56.713832Z,43.037285,-78.863723,102.4,0.44,1.7,137.2,3258.59,0,highway,CLR
D_006,2025-10-04T00:29:56.713832Z,43.112236,-78.793409,86.91,0.74,0.95,135.0,46612.47,0,highway,CLR
D_024,2025-10-04T02:15:56.713832Z,42.924331,-78.640001,73.97,-0.32,-0.37,204.3,20330.85,1,rural,RAN
D_015,2025-10-03T21:42:56.713832Z,42.95896,-78.813954,49.47,-2.39,-2.28,12.4,37639.5,0,city,SNW
D_010,2025-10-04T00:08:56.713832Z,42.761294,-78.829333,40.75,2.58,2.61,95.4,31244.86,0,city,CLR
D_077,2025-10-04T00:41:56.713832Z,42.796321,-78.830778,92.73,-1.09,-1.78,296.5,5737.11,0,highway,CLR
D_035,2025-10-04T00:47:56.713832Z,42.967563,-78.700949,43.09,0.81,-2.02,42.8,5401.77,0,city,RAN
D_047,2025-10-03T23:03:56.713832Z,42.943029,-78.86071,85.66,-1.64,-0.82,274.1,9237.6,0,highway,CLR
D_070,2025-10-04T02:44:56.713832Z,42.989051,-78.781853,110.53,0.04,-2.92,303.0,13971.62,0,highway,RAN
D_063,2025-10-04T02:16:56.713832Z,42.990456,-78.949773,40.58,1.21,-0.54,22.9,19588.97,0,city,RAN
D_044,2025-10-04T02:04:56.713832Z,43.135871,-79.027326,48.46,2.39,0.28,128.6,31630.86,0,city,CLR
D_091,2025-10-04T01:34:56.713832Z,43.04474,-78.952498,40.02,0.41,-1.09,232.0,43585.52,0,rural,CLR
D_002,2025-10-04T00:02:56.713832Z,43.072852,-78.864029,28.02,2.3,1.47,123.1,42064.49,0,city,CLR
D_096,2025-10-04T00:11:56.713832Z,42.926817,-78.730325,40.44,1.58,-4.01,351.8,23183.93,0,city,RAN
D_031,2025-10-04T00:54:56.713832Z,42.951898,-78.868175,85.92,-1.84,-0.65,171.6,40501.35,0,highway,CLR
D_055,2025-10-04T01:13:56.713832Z,43.071593,-78.745885,50.12,1.04,2.21,303.7,22981.34,0,city,CLR
D_074,2025-10-04T01:37:56.713832Z,43.101201,-78.517047,45.89,-1.02,4.04,336.1,31057.3,0,city,RAN
D_033,2025-10-03T23:54:56.713832Z,42.887644,-79.018629,41.5,-1.17,-0.72,193.8,27598.43,0,city,CLR
D_053,2025-10-04T00:29:56.713832Z,42.976231,-79.065662,85.95,0.02,1.49,255.6,26754.22,0,rural,CLR
D_058,2025-10-04T02:26:56.713832Z,42.984729,-79.051105,98.85,1.6,-3.8,51.0,27080.81,0,highway,CLR
D_083,2025-10-04T03:19:56.713832Z,42.972836,-78.54984,101.28,-2.19,1.04,308.2,11225.27,0,highway,SNW
D_079,2025-10-03T22:13:56.713832Z,42.962165,-78.837979,41.92,1.47,-0.08,117.1,29641.2,0,city,SNW
D_019,2025-10-04T00:46:56.713832Z,42.892248,-78.760169,58.12,-0.29,1.39,341.5,9684.09,0,rural,CLR
D_052,2025-10-03T22:55:56.713832Z,42.959811,-78.841552,24.81,-1.0,-1.11,17.5,17118.85,0,city,CLR
D_031,2025-10-04T00:09:56.713832Z,42.924598,-78.926959,95.99,-0.93,2.4,234.1,40450.82,0,highway,SNW
D_062,2025-10-04T02:12:56.713832Z,42.950772,-78.980774,38.52,2.23,-0.38,35.7,42748.23,0,city,RAN
D_060,2025-10-04T02:18:56.713832Z,43.046494,-78.845947,40.76,2.88,-1.74,118.9,4194.64,0,city,CLR
D_015,2025-10-04T02:14:56.713832Z,43.036036,-78.808129,51.71,-0.08,0.01,18.7,37917.39,0,city,RAN
D_057,2025-10-04T00:25:56.713832Z,42.789845,-78.884903,48.71,-1.21,0.49,309.4,11668.85,0,rural,CLR
D_085,2025-10-03T23:32:56.713832Z,42.998131,-78.731033,45.09,-2.44,1.19,31.2,5961.14,0,city,CLR
D_098,2025-10-04T01:03:56.713832Z,43.114862,-78.835107,18.43,-2.97,-0.88,42.9,4239.91,0,city,CLR
D_067,2025-10-04T02:38:56.713832Z,42.989334,-78.684724,65.64,1.41,0.44,82.7,45376.5,0,rural,CLR
D_087,2025-10-03T22:39:56.713832Z,42.934346,-78.721084,64.16,1.95,1.0,193.8,33507.84,0,rural,CLR
D_059,2025-10-04T02:20:56.713832Z,42.931999,-78.693533,99.01,0.44,0.14,78.5,38673.63,0,highway,CLR
D_055,2025-10-04T00:15:56.713832Z,43.068928,-78.591593,100.46,2.36,-0.69,172.8,22911.4,0,highway,CLR
D_086,2025-10-04T00:12:56.713832Z,42.975777,-78.620226,92.06,0.1,1.62,89.7,15544.84,0,highway,CLR
D_067,2025-10-04T02:19:56.713832Z,42.948064,-78.741299,50.02,-0.42,1.69,72.9,45359.57,0,city,RAN
D_052,2025-10-04T00:56:56.713832Z,42.799125,-78.794338,103.53,1.21,1.17,349.7,17242.81,0,highway,CLR
D_050,2025-10-04T02:51:56.713832Z,42.926397,-78.758004,103.19,-1.78,2.33,239.7,10620.45,0,highway,CLR
D_095,2025-10-03T21:40:56.713832Z,42.965181,-78.81759,52.09,-0.54,0.25,36.9,30490.37,0,city,CLR
D_012,2025-10-04T02:49:56.713832Z,42.976996,-79.049758,56.85,0.78,-2.3,292.5,24027.79,1,city,RAN
D_093,2025-10-03T22:00:56.713832Z,42.959526,-78.879355,44.36,-1.09,2.88,333.4,24262.14,0,city,RAN
D_019,2025-10-04T01:12:56.713832Z,42.932111,-78.861495,47.96,0.24,0.72,104.2,9714.42,0,city,CLR
D_052,2025-10-03T23:12:56.713832Z,42.939094,-78.807314,78.73,2.62,-0.31,73.6,17135.92,0,rural,CLR
D_090,2025-10-04T00:31:56.713832Z,42.979121,-78.941501,104.27,-0.87,0.36,81.8,31204.91,1,highway,RAN
D_025,2025-10-04T00:06:56.713832Z,42.981226,-79.020813,90.47,-1.24,-3.05,308.8,5896.33,0,highway,CLR
D_032,2025-10-03T23:48:56.713832Z,43.120019,-78.856454,109.6,1.17,1.71,158.4,31082.04,0,highway,CLR
D_037,2025-10-04T02:57:56.713832Z,43.068219,-79.202204,81.61,-2.14,0.98,243.9,3797.5,0,highway,CLR
D_036,2025-10-03T22:00:56.713832Z,42.973839,-78.892716,50.35,1.89,-0.65,144.2,36212.54,0,rural,CLR
D_038,2025-10-04T01:20:56.713832Z,43.007833,-78.928325,82.39,1.52,1.22,203.6,3376.02,0,highway,CLR
D_068,2025-10-04T00:11:56.713832Z,42.872615,-78.871424,85.39,1.05,-1.59,267.5,3757.32,0,highway,SNW
D_071,2025-10-03T22:30:56.713832Z,42.943816,-78.796235,45.24,2.09,-1.17,72.2,11353.88,0,city,CLR
D_039,2025-10-03T21:47:56.713832Z,42.988286,-78.811101,22.89,0.65,-1.64,57.6,49525.75,0,city,CLR
D_070,2025-10-04T02:14:56.713832Z,43.007778,-78.812155,30.45,0.72,-2.66,190.4,13940.83,0,city,CLR
D_028,2025-10-04T00:39:56.713832Z,42.972568,-78.585971,90.83,1.74,-1.65,246.1,11814.49,0,highway,CLR
D_040,2025-10-04T02:53:56.713832Z,43.042177,-78.865663,33.24,0.29,-1.71,169.7,12731.99,0,city,CLR
D_031,2025-10-04T01:04:56.713832Z,42.97551,-78.91941,65.12,0.18,-1.41,339.0,40510.64,0,rural,CLR
D_009,2025-10-04T03:35:56.713832Z,42.873819,-79.007356,12.85,-0.95,1.06,352.1,8788.35,0,city,CLR
D_056,2025-10-04T02:36:56.713832Z,42.796894,-78.786834,73.31,-1.48,-1.02,281.8,27759.49,0,rural,RAN
D_064,2025-10-03T23:48:56.713832Z,43.011533,-79.017375,22.45,-3.07,-2.34,340.1,8933.77,0,city,CLR
D_022,2025-10-04T02:01:56.713832Z,42.977403,-78.620495,105.93,-2.28,-2.24,324.3,34296.98,0,highway,CLR
D_044,2025-10-03T22:39:56.713832Z,43.031081,-78.980928,103.5,-0.93,-0.44,314.1,31417.35,0,highway,RAN
D_093,2025-10-03T23:09:56.713832Z,42.9607,-78.767647,58.22,-0.18,-1.27,249.1,24332.96,0,rural,CLR
D_081,2025-10-03T22:08:56.713832Z,42.916305,-78.733791,82.24,1.65,-1.75,134.8,47203.28,0,highway,RAN
D_066,2025-10-04T00:22:56.713832Z,42.917925,-78.793081,78.03,0.43,-0.27,344.4,24344.25,0,highway,CLR
D_002,2025-10-04T00:24:56.713832Z,43.058052,-78.841303,105.4,0.51,1.12,135.5,42089.92,0,highway,SNW
D_050,2025-10-04T00:08:56.713832Z,43.007658,-78.605677,112.51,0.57,-1.04,238.0,10446.66,0,highway,RAN
D_055,2025-10-03T22:09:56.713832Z,43.00188,-78.763472,38.88,-1.03,2.0,215.7,22774.61,0,city,SNW
D_017,2025-10-03T22:29:56.713832Z,42.954308,-78.809204,52.09,-1.11,0.63,9.4,43965.54,0,city,CLR
D_038,2025-10-04T01:08:56.713832Z,43.033989,-78.925952,44.49,-1.39,0.49,318.1,3362.37,0,city,CLR
D_018,2025-10-04T01:30:56.713832Z,42.91706,-78.93159,101.04,2.45,-0.6,108.1,16850.56,0,highway,CLR
D_054,2025-10-03T22:24:56.713832Z,42.908843,-78.819297,53.21,1.29,2.24,16.2,3235.42,0,city,RAN
D_082,2025-10-03T23:49:56.713832Z,42.999663,-78.848694,32.93,3.46,1.43,268.4,43714.92,0,city,CLR
D_073,2025-10-03T23:29:56.713832Z,42.991445,-78.696855,80.93,-0.41,-1.82,313.1,45740.93,0,rural,CLR
D_088,2025-10-04T03:05:56.713832Z,43.071334,-79.145639,33.69,-0.59,-1.92,144.4,15908.62,1,city,CLR
D_059,2025-10-03T23:00:56.713832Z,42.894922,-78.903632,21.32,2.45,1.86,289.8,38467.88,0,city,CLR
D_058,2025-10-04T03:27:56.713832Z,42.975392,-79.034161,36.41,0.21,0.05,166.8,27138.6,1,city,SNW
D_048,2025-10-04T00:50:56.713832Z,42.891576,-78.823413,98.78,-0.55,-1.74,359.9,8625.52,0,highway,RAN
D_082,2025-10-04T00:58:56.713832Z,42.955217,-78.92007,25.29,0.61,-2.77,230.9,43786.12,0,city,RAN
D_028,2025-10-04T00:49:56.713832Z,42.966436,-78.580841,80.76,-1.03,0.58,207.8,11824.55,0,highway,CLR
D_046,2025-10-03T22:54:56.713832Z,42.916719,-78.713017,28.93,0.07,-0.08,258.0,42374.0,1,city,CLR
D_072,2025-10-04T03:22:56.713832Z,43.12273,-78.660125,102.7,0.71,1.34,111.1,30709.08,0,highway,SNW
D_017,2025-10-03T21:47:56.713832Z,42.969646,-78.797452,31.75,-1.26,0.84,22.8,43922.19,0,city,SNW
D_008,2025-10-04T03:15:56.713832Z,42.881966,-79.085883,77.5,-0.6,0.31,281.9,28807.79,0,rural,SNW
D_059,2025-10-04T02:44:56.713832Z,42.934442,-78.705618,49.44,2.04,-2.2,15.9,38698.41,0,city,CLR
D_046,2025-10-04T01:29:56.713832Z,42.988916,-78.5245,92.64,-0.99,-2.4,169.6,42542.83,0,highway,CLR
D_067,2025-10-03T22:27:56.713832Z,42.97629,-78.916709,94.32,1.21,0.67,256.4,45119.36,0,highway,CLR
D_053,2025-10-04T02:23:56.713832Z,43.116515,-79.133305,57.84,0.16,-2.4,27.3,26871.43,0,rural,CLR
D_037,2025-10-04T02:30:56.713832Z,43.041199,-79.246448,38.95,1.88,-1.03,188.6,3770.72,0,city,RAN
D_034,2025-10-03T22:14:56.713832Z,42.897044,-78.855503,29.95,0.14,-0.03,112.8,17671.37,0,city,RAN
D_024,2025-10-04T01:09:56.713832Z,42.980299,-78.578501,91.22,-0.77,1.16,38.5,20269.85,0,highway,CLR
D_064,2025-10-04T02:03:56.713832Z,43.056699,-79.038906,78.13,0.9,1.06,317.2,9071.86,0,highway,CLR
D_062,2025-10-03T23:05:56.713832Z,42.989951,-78.913373,89.21,3.03,-3.08,327.3,42549.49,1,highway,CLR
D_067,2025-10-04T01:37:56.713832Z,42.982411,-78.838922,34.11,2.57,-1.2,299.0,45318.92,0,city,CLR
D_001,2025-10-03T23:03:56.713832Z,43.006695,-78.836076,46.51,0.68,-2.85,151.1,11766.67,0,city,RAN
D_079,2025-10-04T01:56:56.713832Z,42.917479,-78.826333,40.12,0.24,1.06,245.8,29871.15,0,rural,CLR
D_048,2025-10-03T23:59:56.713832Z,42.885502,-78.814887,52.89,0.59,3.55,192.6,8567.36,0,rural,CLR
D_033,2025-10-04T00:43:56.713832Z,42.820825,-79.08337,56.1,2.64,0.66,184.6,27648.98,0,rural,RAN
D_029,2025-10-04T01:50:56.713832Z,42.906067,-78.986725,51.15,1.85,0.12,95.7,44707.63,0,city,CLR
