driver_id,ts,lat,lon,speed_kph,accel_mps2,brake_mps2,heading_deg,odometer_km,phone_use,road_type,weather_code,hard_brake
D_023,2025-10-04T17:02:02.017013+00:00,43.042556,-78.705684,105.81,0.23,-1.57,163.6,20265.67,0,highway,CLR,0
D_042,2025-10-04T21:19:02.017013+00:00,43.070505,-78.567469,106.01,2.0,-0.06,173.8,33036.8,0,highway,RAN,0
D_090,2025-10-04T20:51:02.017013+00:00,42.885636,-78.941962,94.21,3.04,-0.71,32.6,31351.29,0,highway,CLR,0
D_017,2025-10-04T21:26:02.017013+00:00,42.961602,-78.736176,33.33,-1.83,1.91,146.2,44265.82,0,city,SNW,0
D_046,2025-10-04T20:39:02.017013+00:00,43.038087,-78.463226,90.34,1.3,1.36,305.6,42612.61,0,highway,CLR,0
D_017,2025-10-04T21:38:02.017013+00:00,42.933444,-78.7648,44.8,-3.01,-0.54,38.8,44279.15,0,city,CLR,0
D_055,2025-10-04T17:08:02.017013+00:00,42.992482,-78.642215,84.89,0.84,0.64,176.1,22828.63,0,highway,CLR,0
D_058,2025-10-04T18:55:02.017013+00:00,42.993097,-79.111234,35.06,-0.01,-0.11,1.1,26969.49,0,city,CLR,0
D_094,2025-10-04T15:52:02.017013+00:00,42.915279,-78.80102,90.71,-0.77,0.14,98.0,37566.13,0,highway,CLR,0
D_064,2025-10-04T18:19:02.017013+00:00,42.97971,-79.014855,39.31,1.24,-0.84,146.1,8959.47,0,city,CLR,0
D_057,2025-10-04T20:42:02.017013+00:00,42.629608,-79.017668,35.37,-0.43,-0.66,44.5,11798.7,0,city,RAN,0
D_019,2025-10-04T18:30:02.017013+00:00,42.872642,-78.757432,33.59,0.88,-0.3,36.8,9664.02,0,city,RAN,0
D_024,2025-10-04T18:42:02.017013+00:00,42.979917,-78.669017,41.65,0.45,-1.5,222.7,20239.87,0,city,CLR,0
D_077,2025-10-04T20:04:02.017013+00:00,42.81259,-78.914743,86.79,1.55,1.41,348.9,5815.17,0,highway,CLR,0
D_045,2025-10-04T16:09:02.017013+00:00,43.009702,-78.827605,43.68,0.44,-2.91,66.3,45250.88,0,city,CLR,0
D_019,2025-10-04T17:11:02.017013+00:00,42.844283,-78.778722,83.94,-1.67,-1.3,190.0,9584.45,0,highway,CLR,0
D_009,2025-10-04T16:07:02.017013+00:00,42.894325,-78.894936,40.31,-0.47,-1.23,288.0,8456.34,0,city,RAN,0
D_084,2025-10-04T17:47:02.017013+00:00,42.963358,-78.880489,30.13,-0.73,-0.67,225.6,28292.15,0,city,CLR,0
D_002,2025-10-04T17:13:02.017013+00:00,43.017456,-78.942008,38.45,-2.82,-1.3,174.4,42009.61,0,city,CLR,0
D_098,2025-10-04T19:48:02.017013+00:00,43.08204,-78.867722,103.81,0.94,-0.24,259.6,4282.35,0,highway,CLR,0
D_044,2025-10-04T18:56:02.017013+00:00,43.078346,-78.972442,30.6,1.08,-0.15,123.7,31554.86,0,city,CLR,0
D_027,2025-10-04T18:44:02.017013+00:00,43.011494,-78.547494,39.47,0.81,4.09,92.7,43522.19,0,city,CLR,0
D_010,2025-10-04T19:31:02.017013+00:00,42.82276,-78.850713,42.41,1.17,-0.7,261.8,31328.84,0,city,CLR,0
D_069,2025-10-04T18:45:02.017013+00:00,42.933813,-78.882639,101.21,0.89,0.39,5.0,19993.21,0,highway,CLR,0
D_066,2025-10-04T16:16:02.017013+00:00,42.914937,-78.871731,59.01,-1.19,-2.6,9.5,24200.55,0,rural,CLR,0
D_076,2025-10-04T17:54:02.017013+00:00,42.98707,-78.80076,44.48,0.54,-0.6,271.0,30295.77,0,city,CLR,0
D_090,2025-10-04T18:52:02.017013+00:00,42.952016,-79.007039,40.04,-0.07,-2.66,69.8,31222.33,0,city,CLR,0
D_074,2025-10-04T15:58:02.017013+00:00,42.98016,-78.82252,46.53,-2.05,1.42,58.8,30823.05,0,city,CLR,0
D_069,2025-10-04T16:06:02.017013+00:00,42.907039,-78.817016,99.75,1.83,-0.35,306.8,19817.98,0,highway,CLR,0
D_064,2025-10-04T17:40:02.017013+00:00,42.988171,-78.972574,40.16,0.46,-1.68,257.6,8921.8,1,city,CLR,0
D_014,2025-10-04T18:25:02.017013+00:00,42.922809,-78.822438,97.37,1.0,1.22,105.5,9846.07,0,highway,CLR,0
D_058,2025-10-04T16:36:02.017013+00:00,42.955213,-78.878035,32.24,-0.71,-1.46,57.5,26826.44,0,city,CLR,0
D_013,2025-10-04T21:02:02.017013+00:00,42.66086,-78.715219,27.01,-0.35,-1.39,108.1,40023.56,0,city,RAN,0
D_068,2025-10-04T17:56:02.017013+00:00,42.870253,-78.815129,39.43,1.94,-0.73,188.0,3735.69,0,city,CLR,0
D_000,2025-10-04T21:01:02.017013+00:00,42.995186,-78.770328,29.07,-1.63,-0.75,111.0,14824.85,1,city,RAN,0
D_098,2025-10-04T17:59:02.017013+00:00,43.03768,-78.946558,26.2,0.67,-1.12,298.6,4167.84,0,city,CLR,0
D_046,2025-10-04T17:33:02.017013+00:00,42.959083,-78.766605,41.62,-0.13,-0.87,179.9,42410.78,0,city,SNW,0
D_061,2025-10-04T17:44:02.017013+00:00,42.996622,-78.854824,53.72,0.51,-3.81,320.0,22927.71,1,city,RAN,0
D_089,2025-10-04T16:01:02.017013+00:00,42.923808,-78.855086,38.73,1.61,0.01,238.9,37059.87,0,city,CLR,0
D_070,2025-10-04T19:52:02.017013+00:00,42.905387,-78.846198,91.32,0.19,-0.48,106.6,13909.74,0,highway,RAN,0
D_012,2025-10-04T21:02:02.017013+00:00,42.97832,-79.070801,54.72,0.84,2.56,114.0,24036.1,0,rural,CLR,0
D_074,2025-10-04T18:11:02.017013+00:00,43.04037,-78.545602,99.37,-0.18,-2.26,220.6,30962.89,0,highway,CLR,0
D_050,2025-10-04T16:49:02.017013+00:00,42.952611,-78.752054,101.79,3.59,0.1,169.3,10361.72,0,highway,CLR,0
D_016,2025-10-04T19:31:02.017013+00:00,42.922877,-78.999884,97.23,0.35,-0.83,123.0,19836.03,0,highway,CLR,0
D_077,2025-10-04T17:35:02.017013+00:00,42.830478,-78.893803,85.32,-0.57,-0.16,97.9,5658.65,0,highway,CLR,0
D_072,2025-10-04T17:57:02.017013+00:00,43.139318,-78.668674,32.6,3.49,2.27,275.6,30480.27,0,city,CLR,0
D_059,2025-10-04T16:44:02.017013+00:00,42.924847,-78.856982,57.3,2.66,-1.99,214.0,38449.24,0,rural,CLR,0
D_020,2025-10-04T19:40:02.017013+00:00,42.938739,-78.930721,107.09,0.1,1.19,1.2,5764.72,0,highway,CLR,0
D_078,2025-10-04T17:02:02.017013+00:00,43.040662,-78.76731,33.25,1.21,-2.91,142.4,2257.66,0,city,CLR,0
D_061,2025-10-04T16:37:02.017013+00:00,42.957266,-78.879448,40.7,0.65,0.72,108.8,22858.96,1,city,RAN,0
D_016,2025-10-04T17:04:02.017013+00:00,43.003744,-78.976741,47.97,1.53,0.79,352.2,19680.8,0,city,CLR,0
D_048,2025-10-04T15:58:02.017013+00:00,42.925144,-78.836477,115.11,-0.81,-1.17,204.3,8443.51,0,highway,CLR,0
D_034,2025-10-04T18:11:02.017013+00:00,43.046968,-78.811356,90.44,0.87,-1.79,148.6,17785.54,0,highway,CLR,0
D_031,2025-10-04T19:33:02.017013+00:00,42.902897,-78.929856,72.47,0.95,-0.91,146.4,40537.1,0,rural,CLR,0
D_062,2025-10-04T19:16:02.017013+00:00,42.90001,-78.975074,61.93,1.52,1.56,215.5,42684.63,0,rural,CLR,0
D_001,2025-10-04T19:04:02.017013+00:00,43.197281,-78.771231,92.48,-0.61,-1.81,300.8,11898.88,0,highway,CLR,0
D_000,2025-10-04T18:29:02.017013+00:00,42.965106,-78.812691,92.96,2.39,-2.34,271.8,14653.37,0,highway,CLR,0
D_032,2025-10-04T16:18:02.017013+00:00,43.013866,-78.853875,81.95,0.83,-0.74,220.6,30978.3,0,highway,CLR,0
D_002,2025-10-04T20:43:02.017013+00:00,43.052365,-78.762833,35.64,1.5,0.03,270.8,42225.23,0,city,CLR,0
D_053,2025-10-04T20:57:02.017013+00:00,43.178637,-79.009193,40.55,-0.1,0.05,97.2,26904.42,0,city,RAN,0
D_063,2025-10-04T20:40:02.017013+00:00,43.021083,-78.98578,41.47,-2.12,-0.16,21.4,19610.55,0,city,RAN,0
D_013,2025-10-04T19:37:02.017013+00:00,42.769279,-78.73785,59.75,1.19,-0.86,346.6,39932.53,0,rural,CLR,0
D_053,2025-10-04T20:25:02.017013+00:00,43.088654,-79.128915,37.68,0.94,-0.33,338.8,26868.03,0,city,SNW,0
D_079,2025-10-04T17:03:02.017013+00:00,42.989691,-78.727944,36.19,-0.08,-1.13,88.8,29691.28,0,city,CLR,0
D_083,2025-10-04T16:41:02.017013+00:00,43.014024,-78.774944,93.96,-1.38,-1.27,75.1,10935.63,0,highway,CLR,0
D_008,2025-10-04T19:05:02.017013+00:00,43.005272,-79.107675,88.56,0.61,0.46,321.5,28668.76,0,highway,RAN,0
D_014,2025-10-04T20:27:02.017013+00:00,42.844009,-78.805109,58.49,-0.92,-0.85,240.1,9971.68,1,city,CLR,0
D_071,2025-10-04T19:31:02.017013+00:00,42.653373,-78.916363,96.68,-0.7,-0.52,17.2,11541.39,0,highway,RAN,0
D_088,2025-10-04T19:19:02.017013+00:00,42.966475,-79.110387,31.08,0.64,0.45,248.7,15794.31,0,city,RAN,0
D_060,2025-10-04T17:13:02.017013+00:00,42.991879,-78.924862,44.6,2.24,2.24,310.2,3994.17,0,city,CLR,0
D_045,2025-10-04T19:46:02.017013+00:00,42.796443,-78.856155,91.85,1.72,0.36,64.0,45474.01,0,highway,RAN,0
D_062,2025-10-04T18:48:02.017013+00:00,42.960033,-79.00441,96.84,-1.07,-1.49,173.2,42651.37,0,highway,RAN,0
D_008,2025-10-04T16:06:02.017013+00:00,42.927986,-78.859428,104.68,-1.31,-0.49,210.4,28476.29,0,highway,CLR,0
D_073,2025-10-04T18:12:02.017013+00:00,42.984442,-78.691938,67.24,0.53,-0.8,346.1,45782.51,0,rural,CLR,0
D_001,2025-10-04T21:11:02.017013+00:00,43.081444,-78.694992,18.18,1.43,2.9,280.5,12031.22,0,city,CLR,0
D_001,2025-10-04T17:54:02.017013+00:00,43.115847,-78.888073,55.12,-0.28,-1.34,157.6,11814.97,0,city,RAN,0
D_060,2025-10-04T16:08:02.017013+00:00,42.914764,-78.883057,87.72,0.58,2.9,211.6,3925.97,0,highway,RAN,0
D_034,2025-10-04T21:20:02.017013+00:00,42.978736,-78.839467,92.94,1.05,-3.15,185.1,17982.16,0,highway,CLR,0
D_004,2025-10-04T18:11:02.017013+00:00,42.937033,-78.875456,42.79,1.29,-1.11,87.8,41159.58,0,city,CLR,0
D_085,2025-10-04T16:28:02.017013+00:00,42.963853,-78.752962,106.08,0.83,1.13,89.9,5881.71,0,highway,RAN,0
D_094,2025-10-04T15:59:02.017013+00:00,42.930876,-78.813801,49.89,0.23,-0.16,348.7,37574.14,0,city,SNW,0
D_006,2025-10-04T16:58:02.017013+00:00,42.957293,-78.827986,40.98,-0.69,3.76,94.0,46510.61,0,city,RAN,0
D_050,2025-10-04T20:37:02.017013+00:00,42.922755,-78.73668,30.72,3.54,-1.23,47.3,10599.16,0,city,CLR,0
D_067,2025-10-04T15:54:02.017013+00:00,42.965057,-78.856924,88.17,0.25,5.23,19.5,45076.84,0,highway,CLR,0
D_002,2025-10-04T18:35:02.017013+00:00,43.051611,-78.861481,31.26,1.98,-0.36,327.7,42094.9,0,city,CLR,0
D_034,2025-10-04T19:45:02.017013+00:00,42.987248,-78.774242,94.6,1.52,0.92,251.9,17879.31,0,highway,SNW,0
D_049,2025-10-04T20:21:02.017013+00:00,42.947236,-78.758508,43.33,2.64,-0.38,108.8,40373.53,1,city,CLR,0
D_016,2025-10-04T17:22:02.017013+00:00,42.954866,-78.985093,23.3,-0.64,-2.17,320.4,19697.06,0,city,CLR,0
D_089,2025-10-04T18:48:02.017013+00:00,42.801383,-78.840942,62.59,0.01,-0.68,87.6,37245.31,0,rural,CLR,0
D_031,2025-10-04T21:34:02.017013+00:00,43.044819,-79.013066,96.48,0.39,0.28,287.1,40671.45,0,highway,CLR,0
D_054,2025-10-04T15:45:02.017013+00:00,42.94088,-78.842813,101.12,3.35,-1.48,222.9,3187.15,0,highway,CLR,0
D_018,2025-10-04T18:22:02.017013+00:00,42.954571,-78.9894,42.29,-0.41,-0.59,203.6,16774.35,0,city,RAN,0
D_092,2025-10-04T17:26:02.017013+00:00,42.840535,-78.855952,113.03,1.21,-0.28,91.3,12278.16,0,highway,CLR,0
D_051,2025-10-04T16:00:02.017013+00:00,42.940727,-78.759293,80.47,-0.03,-1.15,99.5,9974.32,0,rural,CLR,0
D_091,2025-10-04T16:22:02.017013+00:00,43.01989,-78.796987,121.73,0.22,0.63,126.3,43387.62,1,highway,CLR,0
D_083,2025-10-04T19:32:02.017013+00:00,43.046873,-78.684855,70.44,-1.73,-3.94,36.3,11107.27,0,rural,RAN,0
D_075,2025-10-04T17:02:02.017013+00:00,43.051152,-78.795504,39.2,1.61,-1.08,304.7,45167.29,0,city,SNW,0
D_080,2025-10-04T18:27:02.017013+00:00,42.880963,-78.804805,84.28,2.13,1.54,283.1,10015.07,0,rural,CLR,0
D_097,2025-10-04T17:31:02.017013+00:00,43.050179,-78.838122,47.96,0.26,1.26,4.3,6807.76,0,city,CLR,0
D_084,2025-10-04T20:22:02.017013+00:00,42.874227,-79.00062,54.64,-0.29,-2.52,356.6,28461.28,0,city,CLR,0
D_027,2025-10-04T20:49:02.017013+00:00,42.993123,-78.595985,98.8,-2.82,0.74,244.6,43662.07,1,highway,RAN,0
D_027,2025-10-04T19:16:02.017013+00:00,42.975644,-78.499611,55.06,1.06,-1.89,140.5,43556.51,0,city,CLR,0
D_092,2025-10-04T17:04:02.017013+00:00,42.858715,-78.926567,28.05,1.05,-1.55,288.3,12252.07,0,city,CLR,0
D_044,2025-10-04T18:08:02.017013+00:00,43.111326,-78.934446,102.42,-1.01,2.24,84.1,31502.22,0,highway,CLR,0
D_037,2025-10-04T21:16:02.017013+00:00,43.04874,-79.169021,35.5,-2.51,-0.61,94.4,3813.29,0,city,RAN,0
D_091,2025-10-04T17:05:02.017013+00:00,43.07103,-78.842342,126.76,1.17,0.59,338.4,43434.53,0,highway,RAN,0
D_026,2025-10-04T16:28:02.017013+00:00,42.968027,-78.849781,41.4,-0.35,0.7,68.1,16173.01,0,city,CLR,0
D_085,2025-10-04T16:30:02.017013+00:00,42.966361,-78.712734,103.56,-2.28,1.01,78.6,5885.02,0,highway,CLR,0
D_030,2025-10-04T16:30:02.017013+00:00,42.937345,-78.841042,92.67,-0.43,1.15,192.3,34403.82,0,highway,SNW,0
D_085,2025-10-04T19:25:02.017013+00:00,42.970163,-78.651266,110.99,2.26,-3.06,84.5,6065.77,0,highway,CLR,0
D_081,2025-10-04T19:52:02.017013+00:00,42.961985,-78.576257,74.09,1.62,-1.54,217.2,47429.23,0,rural,RAN,0
D_033,2025-10-04T16:05:02.017013+00:00,42.970421,-78.800138,105.74,0.78,-1.64,346.4,27485.11,0,highway,RAN,0
D_033,2025-10-04T17:46:02.017013+00:00,42.870563,-79.007362,32.39,1.11,-0.35,33.1,27587.8,1,city,CLR,0
D_080,2025-10-04T20:35:02.017013+00:00,42.844029,-78.767145,52.98,-0.31,-1.15,301.3,10151.78,0,city,CLR,0
D_098,2025-10-04T16:00:02.017013+00:00,42.902572,-78.789101,122.5,0.54,-2.33,251.9,4042.68,0,highway,CLR,0
D_092,2025-10-04T20:13:02.017013+00:00,42.734439,-78.961775,88.49,1.36,-1.34,118.8,12457.55,0,highway,RAN,0
D_022,2025-10-04T18:44:02.017013+00:00,42.966071,-78.554719,45.64,0.55,-0.54,240.7,34218.31,0,city,RAN,0
D_018,2025-10-04T21:35:02.017013+00:00,43.079508,-78.784422,103.37,0.96,-0.4,353.0,16980.24,0,highway,CLR,0
D_095,2025-10-04T19:12:02.017013+00:00,42.764997,-78.799344,42.49,0.06,-1.93,137.4,30718.8,0,city,CLR,0
D_018,2025-10-04T15:46:02.017013+00:00,42.956198,-78.819637,21.83,2.25,-0.34,135.0,16618.46,0,city,CLR,0
D_050,2025-10-04T16:55:02.017013+00:00,42.948432,-78.704439,31.91,-1.42,-0.54,39.3,10367.8,0,city,RAN,0
D_049,2025-10-04T21:11:02.017013+00:00,42.940998,-78.794672,84.89,-1.09,0.6,1.8,40425.54,0,highway,CLR,0
D_043,2025-10-04T16:09:02.017013+00:00,42.931752,-78.797053,50.2,1.24,0.75,180.7,6767.15,0,city,CLR,0
D_013,2025-10-04T19:17:02.017013+00:00,42.790499,-78.759302,42.08,-3.4,-2.03,150.2,39913.28,0,city,RAN,0
D_033,2025-10-04T20:55:02.017013+00:00,42.888552,-79.048416,25.01,-0.59,1.69,120.8,27775.42,0,city,CLR,0
D_065,2025-10-04T18:02:02.017013+00:00,43.080301,-78.768835,107.16,-2.05,0.2,120.7,30128.11,0,highway,CLR,0
D_091,2025-10-04T17:39:02.017013+00:00,43.047737,-78.909875,67.51,0.41,2.11,196.0,43467.34,0,highway,CLR,0
D_070,2025-10-04T20:55:02.017013+00:00,42.990594,-78.780161,31.54,2.04,1.21,225.5,13977.48,0,city,CLR,0
D_061,2025-10-04T15:55:02.017013+00:00,42.924929,-78.879713,37.24,0.45,-2.59,149.3,22815.79,0,city,CLR,0
D_065,2025-10-04T20:49:02.017013+00:00,43.038439,-79.083867,35.16,-0.11,-2.1,57.4,30305.83,0,city,CLR,0
D_043,2025-10-04T18:30:02.017013+00:00,42.966504,-78.667809,60.75,0.61,0.28,337.0,6914.91,0,rural,CLR,0
D_065,2025-10-04T16:36:02.017013+00:00,42.956258,-78.868133,40.0,-1.67,0.63,344.2,30040.06,1,city,RAN,0
D_059,2025-10-04T20:57:02.017013+00:00,42.944555,-78.724352,40.68,-0.99,0.22,178.9,38708.25,0,city,RAN,0
D_000,2025-10-04T20:06:02.017013+00:00,42.910587,-78.879835,60.06,3.53,-1.37,3.3,14761.87,0,city,RAN,0
D_022,2025-10-04T17:37:02.017013+00:00,42.913891,-78.626307,45.72,0.84,0.44,345.5,34147.73,0,city,RAN,0
D_060,2025-10-04T16:18:02.017013+00:00,42.920187,-78.963861,99.97,-0.63,-1.77,279.0,3938.47,0,highway,CLR,0
D_010,2025-10-04T16:43:02.017013+00:00,42.87141,-78.945437,98.67,-1.77,0.22,330.4,31147.52,0,highway,CLR,0
D_090,2025-10-04T16:30:02.017013+00:00,42.992556,-78.933715,25.03,-1.31,-2.68,30.8,31073.54,0,city,RAN,0
D_082,2025-10-04T19:44:02.017013+00:00,42.880681,-78.84062,39.21,-0.09,1.88,306.2,43829.54,0,city,CLR,0
D_001,2025-10-04T17:01:02.017013+00:00,42.991735,-78.843519,41.18,1.37,2.38,30.9,11759.8,0,city,CLR,0
D_070,2025-10-04T19:29:02.017013+00:00,42.881148,-78.868972,42.37,-0.12,-1.25,321.9,13886.26,0,city,RAN,0
D_058,2025-10-04T19:09:02.017013+00:00,43.013994,-79.091059,96.49,-0.95,-0.43,334.7,26986.57,0,highway,CLR,0
D_029,2025-10-04T19:15:02.017013+00:00,42.984703,-78.946096,36.52,0.4,1.03,82.0,44665.47,0,city,CLR,0
D_056,2025-10-04T17:15:02.017013+00:00,42.900365,-78.828669,30.28,-0.54,2.85,302.2,27543.02,0,city,CLR,0
D_092,2025-10-04T19:49:02.017013+00:00,42.714976,-78.883766,22.3,0.57,-3.65,189.6,12431.62,0,city,CLR,0
D_080,2025-10-04T21:06:02.017013+00:00,42.848575,-78.796066,59.53,-0.38,0.26,112.1,10183.73,0,rural,CLR,0
D_007,2025-10-04T17:55:02.017013+00:00,42.995057,-78.913054,33.77,-1.42,-0.2,300.0,36289.0,0,city,CLR,0
D_051,2025-10-04T17:05:02.017013+00:00,42.930877,-78.737488,102.5,0.73,2.22,167.9,10043.13,0,highway,CLR,0
D_027,2025-10-04T16:39:02.017013+00:00,43.038866,-78.747855,54.72,-2.33,2.43,56.2,43399.66,0,city,CLR,0
D_070,2025-10-04T17:06:02.017013+00:00,42.906057,-78.894125,55.32,-0.57,-2.06,35.8,13735.52,0,city,RAN,0
D_029,2025-10-04T15:46:02.017013+00:00,42.958708,-78.829116,57.48,1.03,-2.54,152.7,44440.68,0,city,CLR,0
D_089,2025-10-04T21:19:02.017013+00:00,42.636523,-78.853228,38.29,0.84,-1.04,350.1,37399.95,0,city,CLR,0
D_082,2025-10-04T18:09:02.017013+00:00,43.004484,-78.902773,97.99,-1.17,0.7,36.1,43730.94,0,highway,CLR,0
D_039,2025-10-04T17:27:02.017013+00:00,42.971007,-78.702155,79.32,0.1,-0.83,103.7,49627.49,0,highway,CLR,0
D_095,2025-10-04T18:19:02.017013+00:00,42.862875,-78.800161,50.86,-1.72,-1.52,36.7,30658.66,0,city,CLR,0
D_019,2025-10-04T20:13:02.017013+00:00,42.861504,-78.940691,108.63,1.32,-1.9,318.8,9774.07,0,highway,RAN,0
D_033,2025-10-04T17:39:02.017013+00:00,42.863747,-79.01865,21.93,-1.44,-3.72,206.6,27581.12,0,city,CLR,0
D_079,2025-10-04T21:17:02.017013+00:00,42.91844,-78.883943,91.49,1.9,-1.59,318.7,29958.08,0,highway,CLR,0
D_060,2025-10-04T18:53:02.017013+00:00,43.103074,-78.976035,50.33,0.6,0.02,6.1,4097.33,0,rural,CLR,0
D_000,2025-10-04T17:35:02.017013+00:00,43.075073,-78.768122,120.98,2.79,1.31,299.6,14591.67,0,highway,CLR,0
D_052,2025-10-04T20:23:02.017013+00:00,42.927157,-78.774359,95.78,-0.01,-0.86,188.5,17329.52,0,highway,CLR,0
D_049,2025-10-04T20:06:02.017013+00:00,42.971272,-78.700557,37.81,0.29,-1.91,302.6,40359.6,0,city,CLR,0
D_088,2025-10-04T16:10:02.017013+00:00,43.024024,-78.824315,81.9,-0.77,-3.04,5.1,15592.71,0,rural,CLR,0
D_014,2025-10-04T17:36:02.017013+00:00,42.933384,-78.79843,43.75,1.59,1.54,344.2,9794.11,0,city,CLR,0
D_054,2025-10-04T16:46:02.017013+00:00,42.892842,-78.812576,64.2,2.34,0.6,320.1,3253.86,0,rural,CLR,0
D_016,2025-10-04T16:31:02.017013+00:00,42.981223,-78.936042,78.04,0.17,-0.08,0.8,19648.51,0,highway,CLR,0
D_080,2025-10-04T16:48:02.017013+00:00,42.867335,-78.6943,101.64,1.76,-2.32,123.9,9913.85,0,highway,CLR,0
D_040,2025-10-04T18:52:02.017013+00:00,43.0364,-78.83687,35.75,0.82,1.21,15.9,12601.12,0,city,CLR,0
D_016,2025-10-04T18:10:02.017013+00:00,43.008809,-78.940798,98.51,1.52,-0.65,285.2,19750.76,0,highway,RAN,0
D_099,2025-10-04T21:32:02.017013+00:00,42.887894,-79.149756,109.27,-2.71,0.31,91.3,36877.48,0,highway,CLR,0
D_082,2025-10-04T18:00:02.017013+00:00,43.005546,-78.879625,41.59,3.21,-1.81,271.7,43721.94,0,city,SNW,0
D_061,2025-10-04T17:24:02.017013+00:00,42.985688,-78.897832,41.51,-2.71,0.01,101.7,22908.13,0,city,CLR,0
D_030,2025-10-04T21:44:02.017013+00:00,42.942172,-78.548356,47.64,-0.85,-2.05,184.7,34721.36,0,city,RAN,0
D_013,2025-10-04T17:23:02.017013+00:00,42.847577,-78.829546,31.55,1.71,-1.26,334.3,39800.16,1,city,RAN,0
D_066,2025-10-04T18:16:02.017013+00:00,42.923545,-78.769484,79.29,-1.61,-3.51,346.7,24331.33,0,highway,RAN,0
D_012,2025-10-04T20:48:02.017013+00:00,42.971522,-79.026736,88.57,2.71,0.73,353.7,24022.15,0,highway,CLR,0
D_055,2025-10-04T17:32:02.017013+00:00,43.007278,-78.608944,45.31,-2.15,2.25,83.2,22855.42,0,city,CLR,0
D_096,2025-10-04T19:44:02.017013+00:00,42.951302,-78.583965,89.91,-1.24,-0.34,239.6,23277.15,0,highway,CLR,0
D_027,2025-10-04T15:49:02.017013+00:00,42.988028,-78.81588,58.97,-2.71,-2.2,87.8,43349.54,0,city,CLR,0
D_060,2025-10-04T20:40:02.017013+00:00,43.037734,-78.813121,83.4,0.48,0.09,168.8,4211.7,0,highway,RAN,0
D_003,2025-10-04T16:17:02.017013+00:00,42.911903,-78.80712,17.15,-2.29,-1.3,249.7,37735.89,0,city,SNW,0
D_039,2025-10-04T20:01:02.017013+00:00,43.086153,-78.745521,109.56,1.04,-4.07,288.8,49787.21,0,highway,CLR,0
D_082,2025-10-04T19:34:02.017013+00:00,42.880557,-78.861622,43.96,-1.84,-1.22,291.2,43819.69,0,city,CLR,0
D_077,2025-10-04T21:44:02.017013+00:00,42.864188,-78.958593,97.03,-0.65,-1.83,235.4,5926.33,0,highway,CLR,0
D_001,2025-10-04T19:28:02.017013+00:00,43.137047,-78.746059,81.9,0.86,2.11,103.0,11926.44,0,highway,CLR,0
D_039,2025-10-04T19:25:02.017013+00:00,43.039018,-78.771998,63.87,0.15,3.61,219.0,49752.28,0,rural,CLR,0
D_028,2025-10-04T17:39:02.017013+00:00,43.010255,-78.708672,37.15,-1.12,0.74,134.3,11749.25,0,city,RAN,0
D_045,2025-10-04T20:13:02.017013+00:00,42.762988,-78.844177,84.05,0.85,-0.64,153.7,45503.26,0,highway,CLR,0
D_000,2025-10-04T17:16:02.017013+00:00,43.069891,-78.79342,96.1,2.32,2.18,314.2,14570.29,0,highway,CLR,0
D_070,2025-10-04T15:51:02.017013+00:00,42.991118,-78.827816,86.94,-0.24,1.93,55.5,13659.26,0,highway,RAN,0
D_095,2025-10-04T17:37:02.017013+00:00,42.922413,-78.867905,71.34,1.15,2.2,299.7,30612.76,0,highway,CLR,0
D_085,2025-10-04T17:24:02.017013+00:00,43.012771,-78.734622,98.74,1.22,2.43,114.2,5946.95,0,highway,CLR,0
D_069,2025-10-04T21:06:02.017013+00:00,42.930716,-79.020711,34.81,0.08,0.01,325.8,20140.28,0,city,CLR,0
D_048,2025-10-04T20:29:02.017013+00:00,42.939114,-78.929965,35.28,-3.23,-1.34,109.6,8724.47,0,city,CLR,0
D_026,2025-10-04T20:35:02.017013+00:00,42.947501,-78.799136,40.2,0.95,-1.33,18.7,16436.71,0,city,CLR,0
D_046,2025-10-04T21:27:02.017013+00:00,43.03489,-78.533421,26.19,-1.82,-0.75,269.8,42657.73,0,city,CLR,0
D_028,2025-10-04T16:02:02.017013+00:00,42.97636,-78.737536,102.43,-2.75,0.93,136.2,11650.75,0,highway,CLR,0
D_072,2025-10-04T20:51:02.017013+00:00,43.122407,-78.648872,35.81,1.89,-0.35,17.3,30670.44,1,city,CLR,0
D_033,2025-10-04T16:51:02.017013+00:00,42.954921,-78.944576,37.2,-0.67,0.17,282.7,27536.26,0,city,RAN,0
D_071,2025-10-04T20:48:02.017013+00:00,42.725905,-78.873077,102.53,-1.46,3.32,178.0,11620.38,0,highway,CLR,0
D_036,2025-10-04T17:24:02.017013+00:00,43.017934,-78.89728,70.95,2.0,2.37,206.2,36293.6,1,rural,RAN,0
D_019,2025-10-04T16:16:02.017013+00:00,42.848528,-78.812349,31.16,1.9,1.94,308.2,9524.58,0,city,CLR,0
D_098,2025-10-04T19:35:02.017013+00:00,43.08822,-78.825143,32.77,-0.03,-0.07,226.0,4267.19,0,city,CLR,0
D_031,2025-10-04T20:39:02.017013+00:00,43.011838,-78.942092,27.7,0.66,-0.76,213.0,40613.75,0,city,RAN,0
D_055,2025-10-04T18:12:02.017013+00:00,43.076007,-78.611063,38.41,1.35,4.7,245.3,22902.06,0,city,CLR,0
D_074,2025-10-04T15:55:02.017013+00:00,42.950507,-78.82844,31.94,0.09,0.5,251.8,30819.17,0,city,CLR,0
